id,dataset_id,name,location,extension,size,description,date_stamp,format_id,type_id,code,index4blast,download_count,alternative_location
754,9,090709_I352_FC42CLNAAXX_L5_PHOlcpDAADEBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090709_I352_FC42CLNAAXX_L5_PHOlcpDAADEBAPE.qual.png,png,12961,"",2011-11-12,10,41,PHO,,0,
757,9,090709_I352_FC42CLNAAXX_L6_PHOlcpDAADEBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090709_I352_FC42CLNAAXX_L6_PHOlcpDAADEBAPE.base.png,png,15290,"",2011-11-12,10,41,PHO,,0,
758,9,090709_I352_FC42CLNAAXX_L6_PHOlcpDAADEBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090709_I352_FC42CLNAAXX_L6_PHOlcpDAADEBAPE.qual.png,png,12953,"",2011-11-12,10,41,PHO,,0,
761,9,090713_I85_FC42CJEAAXX_L2_PHOlcpDAADEBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L2_PHOlcpDAADEBAPE.base.png,png,15764,"",2011-11-12,10,41,PHO,,0,
762,9,090713_I85_FC42CJEAAXX_L2_PHOlcpDAADEBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L2_PHOlcpDAADEBAPE.qual.png,png,13284,"",2011-11-12,10,41,PHO,,0,
765,9,090713_I85_FC42CJEAAXX_L3_PHOlcpDAADEBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L3_PHOlcpDAADEBAPE.base.png,png,15957,"",2011-11-12,10,41,PHO,,0,
766,9,090713_I85_FC42CJEAAXX_L3_PHOlcpDAADEBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L3_PHOlcpDAADEBAPE.qual.png,png,13230,"",2011-11-12,10,41,PHO,,0,
769,9,090713_I85_FC42CJEAAXX_L4_PHOlcpDAADEBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L4_PHOlcpDAADEBAPE.base.png,png,16068,"",2011-11-12,10,41,PHO,,0,
770,9,090713_I85_FC42CJEAAXX_L4_PHOlcpDAADEBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEBAPE/090713_I85_FC42CJEAAXX_L4_PHOlcpDAADEBAPE.qual.png,png,13225,"",2011-11-12,10,41,PHO,,0,
773,9,090625_I637_FC42CLMAAXX_L8_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090625_I637_FC42CLMAAXX_L8_PHOlcpDAADECAPE.base.png,png,17667,"",2011-11-12,10,41,PHO,,0,
774,9,090625_I637_FC42CLMAAXX_L8_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090625_I637_FC42CLMAAXX_L8_PHOlcpDAADECAPE.qual.png,png,12810,"",2011-11-12,10,41,PHO,,0,
777,9,090705_I354_FC42CH3AAXX_L4_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L4_PHOlcpDAADECAPE.base.png,png,15819,"",2011-11-12,10,41,PHO,,0,
778,9,090705_I354_FC42CH3AAXX_L4_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L4_PHOlcpDAADECAPE.qual.png,png,12958,"",2011-11-12,10,41,PHO,,0,
781,9,090705_I354_FC42CH3AAXX_L5_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L5_PHOlcpDAADECAPE.base.png,png,15329,"",2011-11-12,10,41,PHO,,0,
782,9,090705_I354_FC42CH3AAXX_L5_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L5_PHOlcpDAADECAPE.qual.png,png,13029,"",2011-11-12,10,41,PHO,,0,
785,9,090705_I354_FC42CH3AAXX_L6_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L6_PHOlcpDAADECAPE.base.png,png,15240,"",2011-11-12,10,41,PHO,,0,
786,9,090705_I354_FC42CH3AAXX_L6_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I354_FC42CH3AAXX_L6_PHOlcpDAADECAPE.qual.png,png,12930,"",2011-11-12,10,41,PHO,,0,
789,9,090705_I638_FC42CKDAAXX_L5_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I638_FC42CKDAAXX_L5_PHOlcpDAADECAPE.base.png,png,15575,"",2011-11-12,10,41,PHO,,0,
790,9,090705_I638_FC42CKDAAXX_L5_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090705_I638_FC42CKDAAXX_L5_PHOlcpDAADECAPE.qual.png,png,12939,"",2011-11-12,10,41,PHO,,0,
793,9,090709_I352_FC42CLNAAXX_L7_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090709_I352_FC42CLNAAXX_L7_PHOlcpDAADECAPE.base.png,png,15625,"",2011-11-12,10,41,PHO,,0,
794,9,090709_I352_FC42CLNAAXX_L7_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090709_I352_FC42CLNAAXX_L7_PHOlcpDAADECAPE.qual.png,png,12942,"",2011-11-12,10,41,PHO,,0,
797,9,090709_I352_FC42CLNAAXX_L8_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090709_I352_FC42CLNAAXX_L8_PHOlcpDAADECAPE.base.png,png,15877,"",2011-11-12,10,41,PHO,,0,
798,9,090709_I352_FC42CLNAAXX_L8_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090709_I352_FC42CLNAAXX_L8_PHOlcpDAADECAPE.qual.png,png,12926,"",2011-11-12,10,41,PHO,,0,
801,9,090713_I85_FC42CJEAAXX_L5_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L5_PHOlcpDAADECAPE.base.png,png,15982,"",2011-11-12,10,41,PHO,,0,
802,9,090713_I85_FC42CJEAAXX_L5_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L5_PHOlcpDAADECAPE.qual.png,png,13204,"",2011-11-12,10,41,PHO,,0,
805,9,090713_I85_FC42CJEAAXX_L6_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L6_PHOlcpDAADECAPE.base.png,png,16446,"",2011-11-12,10,41,PHO,,0,
806,9,090713_I85_FC42CJEAAXX_L6_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L6_PHOlcpDAADECAPE.qual.png,png,13169,"",2011-11-12,10,41,PHO,,0,
809,9,090713_I85_FC42CJEAAXX_L7_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L7_PHOlcpDAADECAPE.base.png,png,16170,"",2011-11-12,10,41,PHO,,0,
810,9,090713_I85_FC42CJEAAXX_L7_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L7_PHOlcpDAADECAPE.qual.png,png,13663,"",2011-11-12,10,41,PHO,,0,
813,9,090713_I85_FC42CJEAAXX_L8_PHOlcpDAADECAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L8_PHOlcpDAADECAPE.base.png,png,16404,"",2011-11-12,10,41,PHO,,0,
814,9,090713_I85_FC42CJEAAXX_L8_PHOlcpDAADECAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADECAPE/090713_I85_FC42CJEAAXX_L8_PHOlcpDAADECAPE.qual.png,png,13261,"",2011-11-12,10,41,PHO,,0,
817,9,090625_I354_FC427HWAAXX_L7_PHOlcpDAADEDAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEDAPE/090625_I354_FC427HWAAXX_L7_PHOlcpDAADEDAPE.base.png,png,15385,"",2011-11-12,10,41,PHO,,1,
818,9,090625_I354_FC427HWAAXX_L7_PHOlcpDAADEDAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADEDAPE/090625_I354_FC427HWAAXX_L7_PHOlcpDAADEDAPE.qual.png,png,13303,"",2011-11-12,10,41,PHO,,0,
821,9,090717_I360_FC42G6PAAXX_L2_PHOlcpDAADIAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/090717_I360_FC42G6PAAXX_L2_PHOlcpDAADIAAPE.base.png,png,15927,"",2011-11-12,10,41,PHO,,0,
822,9,090717_I360_FC42G6PAAXX_L2_PHOlcpDAADIAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/090717_I360_FC42G6PAAXX_L2_PHOlcpDAADIAAPE.qual.png,png,12933,"",2011-11-12,10,41,PHO,,0,
825,9,091004_I326_FC42UAUAAXX_L6_PHOlcpDAADIAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/091004_I326_FC42UAUAAXX_L6_PHOlcpDAADIAAPE.base.png,png,18144,"",2011-11-12,10,41,PHO,,0,
826,9,091004_I326_FC42UAUAAXX_L6_PHOlcpDAADIAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/091004_I326_FC42UAUAAXX_L6_PHOlcpDAADIAAPE.qual.png,png,13220,"",2011-11-12,10,41,PHO,,0,
829,9,091004_I326_FC42UAUAAXX_L7_PHOlcpDAADIAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/091004_I326_FC42UAUAAXX_L7_PHOlcpDAADIAAPE.base.png,png,19970,"",2011-11-12,10,41,PHO,,0,
830,9,091004_I326_FC42UAUAAXX_L7_PHOlcpDAADIAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIAAPE/091004_I326_FC42UAUAAXX_L7_PHOlcpDAADIAAPE.qual.png,png,13298,"",2011-11-12,10,41,PHO,,0,
833,9,090717_I360_FC42G6PAAXX_L3_PHOlcpDAADIBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/090717_I360_FC42G6PAAXX_L3_PHOlcpDAADIBAPE.base.png,png,17179,"",2011-11-12,10,41,PHO,,0,
834,9,090717_I360_FC42G6PAAXX_L3_PHOlcpDAADIBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/090717_I360_FC42G6PAAXX_L3_PHOlcpDAADIBAPE.qual.png,png,13066,"",2011-11-12,10,41,PHO,,0,
837,9,091002_I649_FC42UB3AAXX_L2_PHOlcpDAADIBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091002_I649_FC42UB3AAXX_L2_PHOlcpDAADIBAPE.base.png,png,15354,"",2011-11-12,10,41,PHO,,0,
838,9,091002_I649_FC42UB3AAXX_L2_PHOlcpDAADIBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091002_I649_FC42UB3AAXX_L2_PHOlcpDAADIBAPE.qual.png,png,13163,"",2011-11-12,10,41,PHO,,0,
841,9,091107_I655_FC61924AAXX_L2_PHOlcpDAADIBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091107_I655_FC61924AAXX_L2_PHOlcpDAADIBAPE.base.png,png,16015,"",2011-11-12,10,41,PHO,,0,
842,9,091107_I655_FC61924AAXX_L2_PHOlcpDAADIBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091107_I655_FC61924AAXX_L2_PHOlcpDAADIBAPE.qual.png,png,13227,"",2011-11-12,10,41,PHO,,0,
845,9,091109_I321_FC42T7HAAXX_L8_PHOlcpDAADIBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091109_I321_FC42T7HAAXX_L8_PHOlcpDAADIBAPE.base.png,png,15878,"",2011-11-12,10,41,PHO,,0,
846,9,091109_I321_FC42T7HAAXX_L8_PHOlcpDAADIBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091109_I321_FC42T7HAAXX_L8_PHOlcpDAADIBAPE.qual.png,png,12944,"",2011-11-12,10,41,PHO,,0,
849,9,091111_I330_FC42T2CAAXX_L2_PHOlcpDAADIBAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091111_I330_FC42T2CAAXX_L2_PHOlcpDAADIBAPE.base.png,png,16231,"",2011-11-12,10,41,PHO,,0,
850,9,091111_I330_FC42T2CAAXX_L2_PHOlcpDAADIBAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADIBAPE/091111_I330_FC42T2CAAXX_L2_PHOlcpDAADIBAPE.qual.png,png,13230,"",2011-11-12,10,41,PHO,,0,
853,9,091115_I328_FC6190WAAXX_L7_PHOlcpDAADTAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADTAAPE/091115_I328_FC6190WAAXX_L7_PHOlcpDAADTAAPE.base.png,png,16731,"",2011-11-12,10,41,PHO,,0,
854,9,091115_I328_FC6190WAAXX_L7_PHOlcpDAADTAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADTAAPE/091115_I328_FC6190WAAXX_L7_PHOlcpDAADTAAPE.qual.png,png,12732,"",2011-11-12,10,41,PHO,,0,
857,9,100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE.base.png,png,15680,"",2011-11-12,10,41,PHO,,0,
858,9,100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE.qual.png,png,11739,"",2011-11-12,10,41,PHO,,0,
859,9,100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE_1.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE_1.fq.gz,fq,900171299,"",2011-11-12,7,9,PHO,,0,
860,9,100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE_2.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100307_I58_FC61FHEAAXX_L6_PHOlcpDAADUAAPE_2.fq.gz,fq,884031222,"",2011-11-12,7,9,PHO,,0,
861,9,100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE.base.png,png,16272,"",2011-11-12,10,41,PHO,,0,
862,9,100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE.qual.png,png,11441,"",2011-11-12,10,41,PHO,,0,
863,9,100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE_1.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE_1.fq.gz,fq,898991646,"",2011-11-12,7,9,PHO,,0,
864,9,100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE_2.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L2_PHOlcpDAADUAAPE_2.fq.gz,fq,905866384,"",2011-11-12,7,9,PHO,,0,
865,9,100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE.base.png,png,16977,"",2011-11-12,10,41,PHO,,0,
866,9,100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE.qual.png,png,11659,"",2011-11-12,10,41,PHO,,0,
867,9,100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE_1.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE_1.fq.gz,fq,892391269,"",2011-11-12,7,9,PHO,,0,
868,9,100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE_2.fq.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDAADUAAPE/100325_I358_FC6190UAAXX_L3_PHOlcpDAADUAAPE_2.fq.gz,fq,902219011,"",2011-11-12,7,9,PHO,,0,
869,9,090628_I649_FC42CK5AAXX_L6_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090628_I649_FC42CK5AAXX_L6_PHOlcpDABDWAAPE.base.png,png,16425,"",2011-11-12,10,41,PHO,,0,
870,9,090628_I649_FC42CK5AAXX_L6_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090628_I649_FC42CK5AAXX_L6_PHOlcpDABDWAAPE.qual.png,png,13500,"",2011-11-12,10,41,PHO,,0,
873,9,090717_I642_FC42G51AAXX_L2_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L2_PHOlcpDABDWAAPE.base.png,png,16911,"",2011-11-12,10,41,PHO,,0,
874,9,090717_I642_FC42G51AAXX_L2_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L2_PHOlcpDABDWAAPE.qual.png,png,13818,"",2011-11-12,10,41,PHO,,0,
877,9,090717_I642_FC42G51AAXX_L3_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L3_PHOlcpDABDWAAPE.base.png,png,16967,"",2011-11-12,10,41,PHO,,0,
878,9,090717_I642_FC42G51AAXX_L3_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L3_PHOlcpDABDWAAPE.qual.png,png,13817,"",2011-11-12,10,41,PHO,,0,
881,9,090717_I642_FC42G51AAXX_L4_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L4_PHOlcpDABDWAAPE.base.png,png,16727,"",2011-11-12,10,41,PHO,,0,
882,9,090717_I642_FC42G51AAXX_L4_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L4_PHOlcpDABDWAAPE.qual.png,png,13811,"",2011-11-12,10,41,PHO,,0,
885,9,090717_I642_FC42G51AAXX_L5_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L5_PHOlcpDABDWAAPE.base.png,png,17008,"",2011-11-12,10,41,PHO,,0,
886,9,090717_I642_FC42G51AAXX_L5_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090717_I642_FC42G51AAXX_L5_PHOlcpDABDWAAPE.qual.png,png,13979,"",2011-11-12,10,41,PHO,,0,
889,9,090720_I638_FC428YVAAXX_L5_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L5_PHOlcpDABDWAAPE.base.png,png,16228,"",2011-11-12,10,41,PHO,,0,
890,9,090720_I638_FC428YVAAXX_L5_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L5_PHOlcpDABDWAAPE.qual.png,png,13415,"",2011-11-12,10,41,PHO,,0,
893,9,090720_I638_FC428YVAAXX_L6_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L6_PHOlcpDABDWAAPE.base.png,png,16135,"",2011-11-12,10,41,PHO,,0,
894,9,090720_I638_FC428YVAAXX_L6_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L6_PHOlcpDABDWAAPE.qual.png,png,13429,"",2011-11-12,10,41,PHO,,0,
897,9,090720_I638_FC428YVAAXX_L7_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L7_PHOlcpDABDWAAPE.base.png,png,16077,"",2011-11-12,10,41,PHO,,0,
898,9,090720_I638_FC428YVAAXX_L7_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L7_PHOlcpDABDWAAPE.qual.png,png,13336,"",2011-11-12,10,41,PHO,,0,
901,9,090720_I638_FC428YVAAXX_L8_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L8_PHOlcpDABDWAAPE.base.png,png,16668,"",2011-11-12,10,41,PHO,,0,
902,9,090720_I638_FC428YVAAXX_L8_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090720_I638_FC428YVAAXX_L8_PHOlcpDABDWAAPE.qual.png,png,13413,"",2011-11-12,10,41,PHO,,0,
905,9,090724_I58_FC427DLAAXX_L7_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090724_I58_FC427DLAAXX_L7_PHOlcpDABDWAAPE.base.png,png,16349,"",2011-11-12,10,41,PHO,,0,
906,9,090724_I58_FC427DLAAXX_L7_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090724_I58_FC427DLAAXX_L7_PHOlcpDABDWAAPE.qual.png,png,13396,"",2011-11-12,10,41,PHO,,0,
909,9,090724_I58_FC427DLAAXX_L8_PHOlcpDABDWAAPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090724_I58_FC427DLAAXX_L8_PHOlcpDABDWAAPE.base.png,png,16870,"",2011-11-12,10,41,PHO,,0,
910,9,090724_I58_FC427DLAAXX_L8_PHOlcpDABDWAAPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWAAPE/090724_I58_FC427DLAAXX_L8_PHOlcpDABDWAAPE.qual.png,png,13561,"",2011-11-12,10,41,PHO,,0,
913,9,090628_I649_FC42CK5AAXX_L7_PHOlcpDABDWABPE.base.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWABPE/090628_I649_FC42CK5AAXX_L7_PHOlcpDABDWABPE.base.png,png,16777,"",2011-11-12,10,41,PHO,,0,
914,9,090628_I649_FC42CK5AAXX_L7_PHOlcpDABDWABPE.qual.png,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100027/Raw_data/PHOlcpDABDWABPE/090628_I649_FC42CK5AAXX_L7_PHOlcpDABDWABPE.qual.png,png,13438,"",2011-11-12,10,41,PHO,,0,
